,제목,장르,작가,연재 시작일,마지막 연재일,회수,댓글수,추천수,평점
3992,버킨 [단행본],판타지,라이먼,(2012.01.31.),(2012.01.31.),5,12,3,7.0
3993,이류객잔 [단행본],무협,임재혁,(2018.02.02.),(2018.02.02.),8,10,7,6.4
3994,생사도 [단행본],무협,송진용,(2014.04.01.),(2014.04.01.),4,7,3,7.1
3995,나이트킹 [단행본],판타지,이모탈,(2013.10.08.),(2013.10.08.),7,11,10,6.6
3996,19금,19금,19금,19금,19금,19금,19금,19금,19금
3997,은혈전설(銀血傳說),무협,하저도,(2015.07.31.),(2018.03.27.),105,15,10,5.8
3998,신전략 삼국지 [단행본],판타지,경신,(2018.02.20.),(2018.03.06.),26,13,8,5.2
3999,은밀한 방 [단행본],로맨스,빗방울(재영),(2015.10.26.),(2015.10.26.),1,57,131,8.9
4000,악마를 사랑하다,로맨스,박지은,(2014.11.10.),(2014.12.19.),46,3,15,6.9
4001,무맥 [단행본],무협,고월,(2014.10.24.),(2014.10.24.),3,2,7,6.8
4002,칸 [단행본],현판,붕우,(2013.12.06.),(2013.12.06.),6,12,5,6.5
4003,사피러스 [단행본],판타지,호운,(2013.05.08.),(2013.05.08.),5,14,3,5.2
4004,용병들의 대지,판타지,이모탈,(2016.07.18.),(2017.05.22.),304,9,5,6.3
4005,나는 신화다,현판,Otello,(2017.01.19.),(2017.01.19.),195,17,6,7.9
4006,서기명지담 [단행본],무협,김지선,(2015.10.16.),(2015.10.16.),10,15,18,5.8
4007,"삶, 삼국지",판타지,voltex,(2014.08.01.),(2014.11.20.),124,21,22,7.1
4008,아웃사이더 [단행본],현판,한주먹,(2013.05.03.),(2013.05.03.),6,15,1,7.1
4009,남궁세가 소공자 [단행본],무협,자하,(2018.03.08.),(2018.03.08.),12,45,10,7.0
4010,19금,19금,19금,19금,19금,19금,19금,19금,19금
4011,빛과 그림자[클린버전],로맨스,류향,(2017.01.23.),(2017.01.23.),86,54,80,8.5
4012,꿈의 히어로,현판,변혁,(2015.09.23.),(2015.10.08.),118,15,16,6.0
4013,나의 하늘,로맨스,허브숲,(2015.03.26.),(2015.06.10.),76,5,10,9.0
4014,그 녀석 [단행본],로맨스,최준서,(2015.04.24.),(2015.04.24.),2,76,217,9.5
4015,나이트클럽의 신데렐라 [단행본],로맨스,곽현숙,(2014.11.24.),(2014.11.24.),2,24,55,7.7
4016,자류화(紫流花)-천년의 비밀,로맨스,노혜성,(2016.10.04.),(2016.10.04.),60,15,33,8.2
4017,용과 꽃,로맨스,솔길,(2014.09.05.),(2015.10.19.),238,17,21,7.9
4018,절대무적검 [단행본],무협,행호사,(2014.06.16.),(2015.09.30.),10,8,10,3.8
4019,그대 체온에 갇혀,로맨스,윤해이,(2017.06.05.),(2017.06.05.),32,10,20,8.1
4020,강화의 망치,판타지,공원한바퀴,(2017.05.30.),(2017.05.30.),27,12,1,4.1
4021,환서울기담 - 다울북 카페 007 [단행본],현판,심중섭,(2014.12.11.),(2015.07.01.),8,36,53,8.2
4022,이드리스 [단행본],판타지,한가,(2014.12.26.),(2014.12.26.),21,12,7,4.5
4023,더 굿맨(The GOOD MAN) [단행본],로맨스,류향(오렌지향기),(2013.10.31.),(2013.10.31.),2,27,81,8.3
4024,블루가드 [단행본],로맨스,장소영,(2011.06.10.),(2011.06.10.),1,44,50,8.7
4025,19금,19금,19금,19금,19금,19금,19금,19금,19금
4026,리얼 로드 [단행본],판타지,위트,(2014.06.10.),(2014.06.10.),7,5,8,5.5
4027,스마트폰 영주 [단행본],판타지,고랭지,(2013.07.11.),(2013.07.11.),6,23,2,4.2
4028,천년지로 [단행본],무협,홍정환,(2013.01.22.),(2013.01.22.),5,2,3,6.8
4029,운명을 훔쳐라,현판,이휘,(2017.06.21.),(2017.06.21.),18,3,1,5.7
4030,일인무적 [단행본],무협,수라백,(2015.12.31.),(2015.12.31.),6,9,16,3.7
4031,종남백수 [단행본],무협,종린,(2015.04.17.),(2015.04.17.),3,9,19,6.7
4032,Inferior Struggle,판타지,요개,(2015.01.02.),(2015.02.09.),193,79,26,8.4
4033,19금,19금,19금,19금,19금,19금,19금,19금,19금
4034,공작님을 부탁해,로판,최나루,(2017.03.27.),(2019.02.23.),175,36,66,8.4
4035,소유 [단행본],로맨스,이지영,(2013.10.31.),(2013.10.31.),2,28,125,7.7
4036,철혈백작 리카이엔 [단행본],판타지,윤지겸,(2018.06.05.),(2018.06.05.),9,9,9,6.7
4037,호심결(護心訣),무협,송진용,(2014.09.29.),(2014.11.20.),58,16,6,8.6
4038,제국 [단행본],판타지,김광희,(2014.06.12.),(2014.06.12.),9,4,6,6.1
4039,색마전기 [단행본],무협,백야,(2013.01.30.),(2013.01.30.),3,7,6,6.4
4040,19금,19금,19금,19금,19금,19금,19금,19금,19금
4041,19금,19금,19금,19금,19금,19금,19금,19금,19금
4042,19금,19금,19금,19금,19금,19금,19금,19금,19금
4043,라이프 리트라이,판타지,서지한,(2016.08.24.),(2017.03.24.),131,16,29,7.0
4044,소림사,무협,금강,(2014.08.05.),(2015.12.07.),177,16,11,4.3
4045,19금,19금,19금,19금,19금,19금,19금,19금,19금
4046,19금,19금,19금,19금,19금,19금,19금,19금,19금
4047,환생으로 새 인생을! [단행본],판타지,얼음콜라,(2018.04.19.),(2018.04.19.),15,11,10,5.5
4048,IT제국,현판,일우,(2017.01.13.),(2017.01.17.),200,28,7,5.0
4049,정한검 비검무 [단행본],무협,남궁훈,(2016.11.16.),(2016.11.16.),5,5,13,7.7
4050,마인드 헌터 [독점],판타지,땅속나라,(2014.06.07.),(2014.11.01.),36,13,50,7.8
4051,19금,19금,19금,19금,19금,19금,19금,19금,19금
4052,"솔미솔파, 나의 노래 [단행본]",로맨스,조효은,(2017.02.16.),(2017.02.16.),2,54,128,9.2
4053,천명 [단행본],판타지,찬돌,(2015.04.20.),(2015.10.13.),7,14,5,4.2
4054,토끼의 유혹,로맨스,윤단,(2015.02.16.),(2015.05.18.),87,11,32,8.0
4055,무사 현우 [단행본],무협,미송검,(2016.11.24.),(2016.11.24.),7,10,13,5.5
4056,프라이데이 하버,로맨스,지아나,(2015.10.15.),(2015.11.05.),74,9,21,9.1
4057,왕의 전설 [단행본],판타지,봉사,(2013.11.26.),(2013.11.26.),7,8,8,6.2
4058,19금,19금,19금,19금,19금,19금,19금,19금,19금
4059,19금,19금,19금,19금,19금,19금,19금,19금,19금
4060,홍대 앞 로맨스,로맨스,안느로망,(2015.12.11.),(2015.12.18.),75,16,55,9.0
4061,군신 카라가스 [단행본],판타지,봉사,(2014.06.23.),(2014.06.23.),6,6,13,5.9
4062,룰 더 다이아몬드,현판,Walther,(2017.03.02.),(2018.04.16.),175,29,16,8.0
4063,인생을 디자인하라,현판,송근태,(2016.09.26.),(2016.10.24.),176,16,15,6.8
4064,각성천하,무협,백각,(2016.03.28.),(2016.05.17.),49,16,30,6.6
4065,"한겨울에, 녹다 [단행본]",로맨스,노승아,(2015.04.06.),(2015.04.06.),1,33,119,9.0
4066,소환전기 [단행본],판타지,황규영,(2014.04.29.),(2014.04.29.),6,15,14,6.7
4067,브레이슬릿 [단행본],판타지,박재학,(2012.06.19.),(2012.06.19.),7,17,6,5.3
4068,갤럭시,판타지,박재학,(2017.08.11.),(2018.02.01.),850,42,7,8.4
4069,난검무림(亂劍武林) [단행본],무협,용우,(2018.01.29.),(2018.01.29.),6,14,4,7.2
4070,시즈 [단행본],판타지,양강,(2015.03.16.),(2015.03.16.),8,13,25,6.3
4071,투명벌레 [단행본],판타지,고경하,(2011.09.22.),(2011.09.22.),7,18,4,4.7
4072,기적을 노래하다,현판,네모리노,(2017.11.24.),(2017.12.27.),150,14,9,8.0
4073,스트로베리.,로맨스,신이경,(2015.02.16.),(2016.06.14.),41,7,24,8.1
4074,혈리연 [개정판][단행본],무협,일성,(2016.03.24.),(2016.03.24.),5,7,12,7.2
4075,노 게임 노 라이프 [단행본],라이트노벨,카미야 유우,(2016.05.11.),(2021.03.15.),11,46,44,9.2
4076,무림숙수 [단행본],무협,일몽,(2015.12.10.),(2015.12.10.),7,21,12,6.5
4077,19금,19금,19금,19금,19금,19금,19금,19금,19금
4078,19금,19금,19금,19금,19금,19금,19금,19금,19금
4079,19금,19금,19금,19금,19금,19금,19금,19금,19금
4080,19금,19금,19금,19금,19금,19금,19금,19금,19금
4081,19금,19금,19금,19금,19금,19금,19금,19금,19금
4082,샤이닝 레이 [단행본],판타지,김현우,(2016.03.22.),(2016.03.22.),7,12,7,6.0
4083,소드이블 [단행본],판타지,하백,(2014.04.01.),(2014.04.01.),5,9,8,4.4
4084,철없는 아줌마 [단행본],로맨스,아이소자,(2015.06.11.),(2015.06.11.),2,31,65,8.3
4085,박쥐 [단행본],무협,기억의 주인,(2013.08.20.),(2013.08.20.),6,10,2,7.8
4086,멋진 사나이,현판,버저비터,(2017.05.10.),(2017.07.13.),124,24,8,9.2
4087,19금,19금,19금,19금,19금,19금,19금,19금,19금
4088,19금,19금,19금,19금,19금,19금,19금,19금,19금
4089,19금,19금,19금,19금,19금,19금,19금,19금,19금
4090,일격필살 [단행본],무협,겨루,(2015.07.10.),(2015.07.10.),5,4,12,4.6
4091,인디고 블루,로맨스,신이경,(2015.01.28.),(2015.05.18.),84,9,23,8.1
4092,열혈총관 [단행본],무협,천호장,(2011.12.12.),(2011.12.12.),6,3,좋아요,6.6
4093,19금,19금,19금,19금,19금,19금,19금,19금,19금
4094,어플 [단행본],현판,글바랑사유가,(2013.07.11.),(2013.07.11.),5,15,2,6.9
4095,차가운 열정 [단행본],로맨스,이서형(라니),(2012.04.10.),(2012.04.10.),1,24,90,8.6
4096,스킬메이커 [단행본],현판,동전파스,(2017.11.02.),(2017.11.02.),13,18,3,5.8
4097,악녀의 정의 - 블랙라벨클럽 030 [단행본],로판,주해온,(2017.08.17.),(2017.08.17.),9,15,18,9.0
4098,19금,19금,19금,19금,19금,19금,19금,19금,19금
4099,19금,19금,19금,19금,19금,19금,19금,19금,19금
4100,홀인원,현판,일필(一筆),(2014.08.06.),(2014.08.12.),246,9,8,5.2
4101,"군주, 귀환하다",판타지,넉울히,(2017.09.26.),(2017.09.26.),208,165,20,8.1
4102,천해검제 [단행본],무협,약선(若善),(2014.11.10.),(2014.11.10.),5,7,6,5.6
4103,프리 메이지(Free Mage) [단행본],판타지,독향,(2011.10.06.),(2011.10.06.),10,15,3,5.2
4104,19금,19금,19금,19금,19금,19금,19금,19금,19금
4105,무랑 [단행본],무협,임이모,(2017.03.23.),(2017.03.23.),3,3,1,7.6
4106,19금,19금,19금,19금,19금,19금,19금,19금,19금
4107,마크 [단행본],판타지,이경훈,(2015.08.17.),(2015.10.19.),7,37,8,6.4
4108,브라보 마이 라이프 [단행본],현판,어진바람,(2015.08.27.),(2015.11.13.),7,17,5,4.8
4109,진짜 나쁜 놈 [단행본],현판,비류수,(2015.11.12.),(2015.11.12.),5,24,6,2.5
4110,천마도행 [단행본],무협,이창호,(2012.07.02.),(2012.07.02.),5,6,4,6.6
4111,광마황 [단행본],무협,오렌,(2015.11.09.),(2015.11.09.),8,8,19,4.9
4112,너는 나의 카페인 [단행본],로맨스,강은희,(2014.06.09.),(2014.06.09.),2,8,36,7.6
4113,그라운드 헌터 [단행본],현판,버저비터,(2018.07.24.),(2018.07.24.),7,22,10,6.6
4114,19금,19금,19금,19금,19금,19금,19금,19금,19금
4115,권마혈호(拳魔血虎) [단행본],무협,용우,(2018.01.29.),(2018.01.29.),5,18,2,7.8
4116,귀환성기사 [단행본],판타지,취력,(2016.09.29.),(2016.09.29.),6,9,1,4.7
4117,해중림 (외전) [단행본],로맨스,이윤주,(2015.12.10.),(2015.12.10.),1,14,28,9.6
4118,19금,19금,19금,19금,19금,19금,19금,19금,19금
4119,마이스트로 [단행본],현판,남운,(2013.10.11.),(2013.10.11.),8,18,6,5.9
4120,백면서생 일대기 [단행본],무협,서효원,(2011.06.10.),(2011.06.10.),6,3,9,6.6
4121,적당히 해라,현판,고담,(2017.11.30.),(2018.04.12.),139,64,8,6.6
4122,녹림마존 [단행본],무협,정재욱,(2014.06.19.),(2014.06.19.),5,4,2,5.2
4123,그 남자의 여름 [단행본],로맨스,류재현,(2014.05.07.),(2014.05.07.),1,49,142,8.8
4124,시간을 멈추고 [오로라] [단행본],로맨스,박샛별,(2014.01.21.),(2014.01.21.),1,63,98,8.9
4125,마린 [단행본],판타지,안형찬,(2012.12.14.),(2012.12.14.),4,8,6,6.3
4126,키르라이안 이야기 [단행본],판타지,에스엘,(2012.12.07.),(2012.12.07.),5,13,13,7.4
4127,블랙 듀티 [단행본],판타지,류진,(2018.04.19.),(2018.04.19.),20,39,13,7.5
4128,지존 [단행본],무협,중걸,(2016.08.09.),(2016.08.09.),7,7,6,7.3
4129,트라드라센 대륙 전기-겨울의 기사(1부),판타지,키르슈,(2015.11.11.),(2015.11.11.),240,14,23,8.1
4130,화염의 마창 [단행본],판타지,박성균,(2015.01.08.),(2015.10.13.),7,5,7,5.8
4131,헤어진 연인에게 복수하는 방법,로맨스,LoveIce,(2014.04.21.),(2015.02.10.),150,11,27,7.1
4132,십몽무존 [단행본],무협,일황,(2014.06.10.),(2014.06.10.),8,5,2,7.2
4133,19금,19금,19금,19금,19금,19금,19금,19금,19금
4134,아름다운 탐닉 [단행본],로맨스,이서형(라니),(2012.01.20.),(2012.01.20.),1,40,104,8.5
4135,사랑을 사랑이라고 말하다 [단행본],로맨스,하수영,(2016.08.17.),(2016.08.17.),1,49,107,9.3
4136,그날 밤 무슨 일이,로맨스,수향,(2016.04.15.),(2016.05.16.),47,25,36,8.5
4137,혈도제 [단행본],무협,남운,(2015.10.22.),(2015.10.22.),21,3,2,5.9
4138,보이지 (Voyage) [단행본],로맨스,최양윤,(2015.04.17.),(2015.04.17.),1,35,180,8.9
4139,블루아미 [단행본],판타지,김지선,(2014.01.29.),(2014.01.29.),6,16,7,6.2
4140,천년야망 [단행본],무협,서효원,(2011.06.10.),(2011.06.10.),5,2,3,7.5
4141,영웅-삼국지,판타지,서광(徐光),(2017.01.23.),(2021.06.02.),809,282,37,7.1
4142,악마와 유리구두 (개정판),로맨스,박수정(방울마마),(2016.02.16.),(2016.03.09.),23,20,29,9.0
4143,19금,19금,19금,19금,19금,19금,19금,19금,19금
4144,끌림,로맨스,김소희,(2015.11.03.),(2015.11.03.),55,30,69,6.5
4145,19금,19금,19금,19금,19금,19금,19금,19금,19금
4146,19금,19금,19금,19금,19금,19금,19금,19금,19금
4147,너의 목소리가 들려 [단행본],로맨스,이새인,(2012.06.26.),(2012.06.26.),2,47,24,8.7
4148,뜨거운 흔적(개정판) [단행본],로맨스,이서형(라니),(2012.01.20.),(2012.01.20.),1,32,95,8.4
4149,19금,19금,19금,19금,19금,19금,19금,19금,19금
4150,F급부터 레벨업 [단행본],판타지,레오프릭,(2017.05.17.),(2017.05.17.),13,47,18,4.7
4151,왕이 될 것이다 [단행본],로맨스,유백아,(2014.06.19.),(2014.06.19.),3,8,27,7.4
4152,기라 [단행본],로맨스,이정운,(2013.01.30.),(2013.01.30.),2,33,21,8.7
4153,19금,19금,19금,19금,19금,19금,19금,19금,19금
4154,천화상련주 [단행본],무협,박수진,(2014.12.30.),(2014.12.30.),4,5,20,6.9
4155,영혼알약 [단행본],현판,도연,(2014.04.18.),(2014.04.18.),7,10,12,4.4
4156,마황지존 [단행본],무협,김의성,(2014.02.25.),(2014.02.25.),6,6,4,6.4
4157,19금,19금,19금,19금,19금,19금,19금,19금,19금
4158,영웅탄생 [단행본],무협,이동휘,(2012.12.27.),(2012.12.27.),6,5,2,6.4
4159,마병자 [단행본],무협,화풍객,(2012.04.27.),(2012.04.27.),5,9,6,7.3
4160,19금,19금,19금,19금,19금,19금,19금,19금,19금
4161,아소비도,무협,우람,(2014.06.17.),(2018.06.12.),148,4,19,5.7
4162,그 비서의 사정,로맨스,김애정,(2016.04.29.),(2016.04.29.),42,5,18,7.6
4163,19금,19금,19금,19금,19금,19금,19금,19금,19금
4164,19금,19금,19금,19금,19금,19금,19금,19금,19금
4165,아주 달콤한 갈증 [독점],로판,서별아,(2017.04.05.),(2021.09.20.),103,227,448,9.5
4166,스탯이 두 배 [단행본],판타지,신율,(2018.04.19.),(2018.04.19.),8,13,2,6.8
4167,19금,19금,19금,19금,19금,19금,19금,19금,19금
4168,낭만이 사라진 필드 [단행본],현판,미에크,(2015.11.25.),(2016.04.11.),14,11,7,6.3
4169,19금,19금,19금,19금,19금,19금,19금,19금,19금
4170,호형호제 [BL] [단행본],BL,KEN,(2015.06.16.),(2015.06.16.),2,23,81,9.4
4171,소드밀레니엄 [단행본],판타지,유왕,(2013.11.20.),(2013.11.20.),5,4,5,6.8
4172,"사랑, 그 잔인한 말(체험판) [단행본]",로맨스,천루아,(2013.03.14.),(2013.03.14.),1,1,5,6.2
4173,호화군림보 [단행본],무협,고명윤,(2012.12.20.),(2012.12.20.),5,3,좋아요,6.9
4174,숨만 쉬어도 강해지는 남자 [단행본],판타지,다원,(2017.05.25.),(2017.05.25.),7,10,11,6.3
4175,천마 이계 환생기 [단행본],판타지,예로나,(2016.11.16.),(2016.11.16.),7,18,8,6.4
4176,신록지연,로맨스,이서정,(2016.02.01.),(2016.02.05.),48,7,47,8.3
4177,명사갑부 [단행본],현판,박승연,(2015.08.13.),(2015.09.04.),13,7,14,6.4
4178,19금,19금,19금,19금,19금,19금,19금,19금,19금
4179,19금,19금,19금,19금,19금,19금,19금,19금,19금
4180,화산신검 [단행본],무협,한유림,(2015.08.20.),(2015.08.20.),8,15,21,6.7
4181,슬프도록 아름다운 [단행본],로맨스,최소영,(2014.05.21.),(2014.05.21.),2,6,17,8.7
4182,19금,19금,19금,19금,19금,19금,19금,19금,19금
4183,"차가운, 완벽한, 나쁜 남자 [단행본]",로맨스,김상이,(2013.03.13.),(2013.03.13.),3,9,3,5.9
4184,북천팔가,무협,백린,(2016.08.17.),(2016.08.29.),7,9,5,7.2
4185,오늘부터 안녕,로맨스,루나 & n.e.m,(2015.04.01.),(2015.08.07.),46,14,46,9.4
4186,귀혼열,무협,종린,(2015.11.24.),(2016.04.07.),113,2,3,5.5
4187,신룡전설 [단행본],무협,가람검,(2016.03.02.),(2016.03.02.),6,13,15,6.4
4188,고교평정화 [단행본],현판,항상,(2015.03.27.),(2015.03.27.),6,14,20,7.4
4189,19금,19금,19금,19금,19금,19금,19금,19금,19금
4190,19금,19금,19금,19금,19금,19금,19금,19금,19금
4191,19금,19금,19금,19금,19금,19금,19금,19금,19금
4192,기다려줄래(외전포함) [합본] [단행본],로맨스,최수현,(2016.02.26.),(2016.02.26.),2,23,113,8.9
4193,19금,19금,19금,19금,19금,19금,19금,19금,19금
4194,조선 뱀파이어 스캔들 [단행본],로맨스,문나린,(2016.03.24.),(2016.03.24.),3,4,20,8.3
4195,아레스 [단행본],판타지,초효,(2015.06.05.),(2015.06.05.),6,7,5,6.5
4196,19금,19금,19금,19금,19금,19금,19금,19금,19금
4197,19금,19금,19금,19금,19금,19금,19금,19금,19금
4198,좌검우도전 [단행본],무협,이동희(이령),(2012.12.26.),(2012.12.26.),11,19,15,7.0
4199,화산독룡 [단행본],무협,만련자,(2012.01.17.),(2012.01.17.),7,6,6,5.9
4200,무휘의 비 - 개정 [단행본],로맨스,최은경,(2011.06.10.),(2011.06.10.),2,49,45,8.7
4201,데드 엔드 [단행본],현판,전유택,(2015.06.02.),(2022.12.26.),30,51,18,7.3
4202,기갑영검 아스카론,판타지,신가,(2017.11.20.),(2017.11.20.),200,32,8,7.9
4203,매니지먼트 마스터 [단행본],현판,남호원,(2016.09.07.),(2016.09.07.),6,15,9,6.7
4204,19금,19금,19금,19금,19금,19금,19금,19금,19금
4205,기란 [단행본],로판,비연,(2013.10.18.),(2013.10.18.),3,55,84,8.5
4206,19금,19금,19금,19금,19금,19금,19금,19금,19금
4207,국민배우 강민후 [단행본],현판,박민규,(2017.10.12.),(2017.10.12.),7,53,33,7.4
4208,19금,19금,19금,19금,19금,19금,19금,19금,19금
4209,천애지각 [단행본],무협,김태현,(2014.12.01.),(2014.12.01.),18,5,17,3.9
4210,지배하는 자 [단행본],현판,생착률95,(2014.06.10.),(2014.06.10.),7,5,4,5.6
4211,독한놈 미친놈 [단행본],현판,글쟁이,(2014.03.24.),(2014.03.24.),8,18,10,5.2
4212,리턴1212 [단행본],현판,묵암,(2013.11.20.),(2013.11.20.),5,9,4,5.8
4213,론리하트 [단행본],로맨스,김언희,(2015.10.26.),(2015.10.26.),1,59,103,8.8
4214,19금,19금,19금,19금,19금,19금,19금,19금,19금
4215,19금,19금,19금,19금,19금,19금,19금,19금,19금
4216,가슴이 뛴다 [단행본],로맨스,김희연,(2014.02.10.),(2014.02.10.),2,15,9,7.8
4217,자유인-과학의 군림자 [단행본],판타지,광악,(2017.01.26.),(2017.01.26.),10,74,25,6.8
4218,용의 꽃 [단행본],로판,김유린,(2015.05.20.),(2015.05.20.),3,16,28,7.2
4219,광시곡 [단행본],로맨스,이리리,(2012.08.27.),(2012.08.27.),3,41,88,9.0
4220,19금,19금,19금,19금,19금,19금,19금,19금,19금
4221,19금,19금,19금,19금,19금,19금,19금,19금,19금
4222,자유인 [단행본],판타지,조항균,(2012.12.10.),(2012.12.10.),8,26,12,7.3
4223,유수행 [체험판] [단행본],무협,이우형,(2016.08.03.),(2016.08.03.),1,4,7,8.3
4224,열세 번째 딸,미스터리,주현석,(2015.04.27.),(2015.07.11.),75,22,31,9.4
4225,19금,19금,19금,19금,19금,19금,19금,19금,19금
4226,펄스 나인 [단행본],현판,예하성,(2016.10.13.),(2016.10.13.),8,13,6,6.8
4227,의사 [단행본],현판,이해날,(2016.08.09.),(2016.08.09.),10,31,26,7.8
4228,무림감찰단 [단행본],무협,날림마왕,(2016.07.25.),(2016.07.25.),12,11,2,5.5
4229,서울 아레스 [단행본],현판,진필명,(2013.03.05.),(2014.11.11.),7,7,2,5.0
4230,오늘부터 강형사 [단행본],현판,박민규,(2017.08.31.),(2017.08.31.),6,13,13,6.4
